id;tenant_id;created_by;action;metadata;created_at;updated_at
f8063a95-510b-4ba5-b6f4-9eb3827de4a7;dc13b335-897e-4b6f-9d25-57096521ee41;16a7c817-167b-412e-a130-15a587ba79e4;ai_query;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:28:56.858004+00;2026-05-18 13:28:56.858004+00
766a281a-a6aa-46fb-9403-2bb107a337c3;dc13b335-897e-4b6f-9d25-57096521ee41;16a7c817-167b-412e-a130-15a587ba79e4;quiz_attempt;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:28:57.092781+00;2026-05-18 13:28:57.092781+00
a6ef787d-6b57-4cec-84d3-b989c59aa063;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;code_run;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:28:57.355578+00;2026-05-18 13:28:57.355578+00
93953c7f-0755-474d-abbb-7f67f6ce722b;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;quiz_attempt;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:28:57.593553+00;2026-05-18 13:28:57.593553+00
a1da5e27-3051-4e58-a9ea-6dbc5ab94b68;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;solved_problem;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:28:57.859186+00;2026-05-18 13:28:57.859186+00
dffc972a-4a22-41e8-9650-344efd3b56b7;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;login;"{""ts"":""2026-05-18T13:28:33.285Z""}";2026-05-18 13:28:58.097415+00;2026-05-18 13:28:58.097415+00
ff9914be-8db3-4cda-b069-f8260590ce23;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;solved_problem;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:28:58.359965+00;2026-05-18 13:28:58.359965+00
9d3d12a9-f309-4197-97c1-ab90ea1b7024;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;quiz_attempt;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:28:58.593506+00;2026-05-18 13:28:58.593506+00
7bbca472-d827-4ab4-aa32-2ed62eb06fed;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;quiz_attempt;"{""ts"":""2026-05-02T13:28:33.285Z""}";2026-05-18 13:28:58.853922+00;2026-05-18 13:28:58.853922+00
cf37b924-4ede-4606-8e57-97efd8c880ba;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;solved_problem;"{""ts"":""2026-05-16T13:28:33.285Z""}";2026-05-18 13:28:59.093278+00;2026-05-18 13:28:59.093278+00
e61549f3-27c0-4d34-88a0-0b8100193d84;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;code_run;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:28:59.360494+00;2026-05-18 13:28:59.360494+00
4d09b568-157c-47e2-94b5-54ce03a381bc;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;code_run;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:28:59.60231+00;2026-05-18 13:28:59.60231+00
e59c5d38-fd97-4986-a574-32ec71293c96;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;login;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:28:59.862369+00;2026-05-18 13:28:59.862369+00
e9ba18bb-6ef5-4665-9bf6-ddba1971b0a9;dc13b335-897e-4b6f-9d25-57096521ee41;b5c08cd4-8ebc-48ce-b77a-04dc7cc67aff;solved_problem;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:00.096438+00;2026-05-18 13:29:00.096438+00
179e2e90-3c94-40fa-80a0-fab09e05ec52;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;created_note;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:00.366201+00;2026-05-18 13:29:00.366201+00
36931424-29d3-4647-9b59-54eab37112db;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;created_note;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:00.601226+00;2026-05-18 13:29:00.601226+00
51f737da-b465-40e3-bb5d-145c6e415ddc;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;login;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:29:00.866793+00;2026-05-18 13:29:00.866793+00
bba196d5-3861-4aa0-95dc-631eca16d9c6;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;solved_problem;"{""ts"":""2026-04-30T13:28:33.285Z""}";2026-05-18 13:29:01.102312+00;2026-05-18 13:29:01.102312+00
6772bbc2-d3e1-490d-91f0-563bbd72119f;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;login;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:01.371244+00;2026-05-18 13:29:01.371244+00
00517ddf-15ad-45c1-9135-10f0819e3ba3;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;code_run;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:01.607123+00;2026-05-18 13:29:01.607123+00
385d4e81-500a-45fe-a1aa-18a68cd9df25;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;ai_query;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:01.871466+00;2026-05-18 13:29:01.871466+00
1d1096b1-f574-4ee6-8cb8-bbdc46a45a22;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;ai_query;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:02.106796+00;2026-05-18 13:29:02.106796+00
ba6f4e86-5407-4c65-a539-537694b954ed;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;login;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:02.370002+00;2026-05-18 13:29:02.370002+00
bb741e46-25d4-4d53-beb5-828af13fdbb9;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;created_note;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:02.604013+00;2026-05-18 13:29:02.604013+00
0f86dfd7-b7ff-4b19-93f7-90dc3b1f40c4;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;login;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:29:02.958953+00;2026-05-18 13:29:02.958953+00
062a01e9-0e56-4b92-a9c0-daba89001705;dc13b335-897e-4b6f-9d25-57096521ee41;ee21f4c0-0acb-44a2-bcc5-28a294d56623;solved_problem;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:29:03.236802+00;2026-05-18 13:29:03.236802+00
4674d880-9582-47d7-9ddb-de9621932bcb;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;login;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:03.498025+00;2026-05-18 13:29:03.498025+00
869f9501-1584-46eb-ac4f-3a3f3def536d;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;solved_problem;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:03.737829+00;2026-05-18 13:29:03.737829+00
03b01a0e-7530-44dd-814c-1e837de2f9d6;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;quiz_attempt;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:03.998551+00;2026-05-18 13:29:03.998551+00
49f8dada-2412-420a-a82f-18559b1df856;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;login;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:04.233155+00;2026-05-18 13:29:04.233155+00
d555d3c5-36a4-441a-a303-77280b4bbec2;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;created_note;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:04.496831+00;2026-05-18 13:29:04.496831+00
be84533d-317f-409b-997e-af2e6443c4b9;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;login;"{""ts"":""2026-05-12T13:28:33.285Z""}";2026-05-18 13:29:04.73948+00;2026-05-18 13:29:04.73948+00
b4068622-e264-4922-a673-42f4f758cd7c;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;created_note;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:04.999975+00;2026-05-18 13:29:04.999975+00
2c210efc-482a-47b4-869c-801d82108c04;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;solved_problem;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:05.235781+00;2026-05-18 13:29:05.235781+00
9520a83e-7d04-4de2-abef-76d9f7b60518;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;code_run;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:29:05.500133+00;2026-05-18 13:29:05.500133+00
70e915d3-b1fb-4969-8fb0-e64c49e1f7b1;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;ai_query;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:29:05.740758+00;2026-05-18 13:29:05.740758+00
230be80e-55f1-433d-8da9-1013968bcc4a;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;quiz_attempt;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:06.002969+00;2026-05-18 13:29:06.002969+00
1701b872-cb57-474a-8d18-560f16151486;dc13b335-897e-4b6f-9d25-57096521ee41;64481ee1-eadc-4299-8ae0-611d7ff1ec12;created_note;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:06.241285+00;2026-05-18 13:29:06.241285+00
2966daf2-1995-4aca-a708-48101dc9c321;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;login;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:06.509343+00;2026-05-18 13:29:06.509343+00
aad22067-affa-413d-8971-7406711b1821;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;login;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:06.743132+00;2026-05-18 13:29:06.743132+00
cc8fa695-fb28-4291-a7bb-a9a4a9ae140b;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;created_note;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:07.006881+00;2026-05-18 13:29:07.006881+00
f6432e14-7354-4887-b17b-faa82472c636;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;quiz_attempt;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:07.241566+00;2026-05-18 13:29:07.241566+00
1e81e28a-306d-4a56-96d0-7e37aa3a5bdc;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;created_note;"{""ts"":""2026-05-12T13:28:33.285Z""}";2026-05-18 13:29:07.505405+00;2026-05-18 13:29:07.505405+00
bd181f81-fdcf-44cd-8c8c-f7b56b158b6e;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;solved_problem;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:07.739549+00;2026-05-18 13:29:07.739549+00
2687ecca-4781-4398-a517-4674ba6d0e1d;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;created_note;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:08.00142+00;2026-05-18 13:29:08.00142+00
32b575f6-abf0-4611-8186-22ef76aa33f6;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;code_run;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:08.240157+00;2026-05-18 13:29:08.240157+00
55a3268c-4344-4f22-b7de-405092cd66c2;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;solved_problem;"{""ts"":""2026-04-30T13:28:33.285Z""}";2026-05-18 13:29:08.501906+00;2026-05-18 13:29:08.501906+00
e9769609-b152-49ce-8d24-dab9fded599f;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;created_note;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:08.735627+00;2026-05-18 13:29:08.735627+00
4d62f5b4-28ed-4311-9e77-9d0963a1aded;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;created_note;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:08.996827+00;2026-05-18 13:29:08.996827+00
4e9e5121-ee5d-4f72-b2c6-0daac801376f;dc13b335-897e-4b6f-9d25-57096521ee41;e2477fb8-c73a-4c30-802e-51aa206570ef;quiz_attempt;"{""ts"":""2026-04-23T13:28:33.285Z""}";2026-05-18 13:29:09.230483+00;2026-05-18 13:29:09.230483+00
f82ba034-9b03-424d-b552-a996821f829d;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;quiz_attempt;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:09.494919+00;2026-05-18 13:29:09.494919+00
78301bd8-66a3-4cd9-982a-9aecdf717fec;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;ai_query;"{""ts"":""2026-05-16T13:28:33.285Z""}";2026-05-18 13:29:09.728816+00;2026-05-18 13:29:09.728816+00
06bb096c-4827-4e91-a737-27b37c076d59;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;quiz_attempt;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:09.991965+00;2026-05-18 13:29:09.991965+00
4a5b69be-418b-4eb0-8abf-2dae24e0d369;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;quiz_attempt;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:10.226335+00;2026-05-18 13:29:10.226335+00
2853e939-4a88-4142-8a78-d27441435541;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;quiz_attempt;"{""ts"":""2026-04-23T13:28:33.285Z""}";2026-05-18 13:29:10.488386+00;2026-05-18 13:29:10.488386+00
59d1f265-8609-48cc-8680-857840c7940b;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;created_note;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:10.725199+00;2026-05-18 13:29:10.725199+00
daeb2cac-7894-4878-bbf5-e95ddc956906;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;created_note;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:10.985043+00;2026-05-18 13:29:10.985043+00
fcafce61-3992-400e-8955-17f25282043f;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;login;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:11.227031+00;2026-05-18 13:29:11.227031+00
db5c1a14-8537-4493-8863-603d8a0a4567;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;quiz_attempt;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:11.488388+00;2026-05-18 13:29:11.488388+00
29eab0d7-d3db-4adf-ba6d-f5469094a036;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;created_note;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:11.725741+00;2026-05-18 13:29:11.725741+00
4b648e77-b4d2-424a-9282-5e3015e67313;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;created_note;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:11.993398+00;2026-05-18 13:29:11.993398+00
d0df2232-62af-4608-a3fc-f8b3fac7c774;dc13b335-897e-4b6f-9d25-57096521ee41;9bb51e7b-6eee-444d-b40f-83b7114a7c3e;created_note;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:12.23302+00;2026-05-18 13:29:12.23302+00
7a8fd27e-844e-42e0-b35f-4980719d9b96;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;quiz_attempt;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:12.495047+00;2026-05-18 13:29:12.495047+00
c3522265-dbae-49ad-a284-e7a5f37575ba;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;solved_problem;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:12.736106+00;2026-05-18 13:29:12.736106+00
4c76bc3f-387b-4dfd-8df7-46bbbb45c982;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;solved_problem;"{""ts"":""2026-05-02T13:28:33.285Z""}";2026-05-18 13:29:12.998555+00;2026-05-18 13:29:12.998555+00
16c9b9e2-36c4-4ecb-8dc1-b227b88c2547;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;login;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:13.233051+00;2026-05-18 13:29:13.233051+00
e9ad98c2-10f8-47b5-b4fb-5963f8776799;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;code_run;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:13.49547+00;2026-05-18 13:29:13.49547+00
96e60d50-5fb7-4c3b-95d8-451f58940785;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;solved_problem;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:13.735092+00;2026-05-18 13:29:13.735092+00
43e16402-c6fc-45fd-a34a-53c73bbf34be;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;quiz_attempt;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:29:13.996459+00;2026-05-18 13:29:13.996459+00
f9c5c441-36dd-432e-816e-04572e39cbd6;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;solved_problem;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:14.236936+00;2026-05-18 13:29:14.236936+00
583fe524-d6f1-4b51-8abc-d74d151a8131;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;ai_query;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:14.497602+00;2026-05-18 13:29:14.497602+00
6303f98d-0913-40af-9ef8-470a1e891579;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;quiz_attempt;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:14.743482+00;2026-05-18 13:29:14.743482+00
3f2022ee-09a6-4dd3-8dc8-6724f3e8bfba;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;login;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:15.005518+00;2026-05-18 13:29:15.005518+00
4a831d0a-4d21-4021-a067-d9922c8b0581;dc13b335-897e-4b6f-9d25-57096521ee41;11602c36-806e-45ef-99d0-4fb469b6f400;code_run;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:15.250856+00;2026-05-18 13:29:15.250856+00
3813788f-fb60-4cc7-9f13-bdb8f7ca7be4;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:15.514391+00;2026-05-18 13:29:15.514391+00
9e67effd-1fe9-4d51-a10e-5e1428ba7667;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:15.748757+00;2026-05-18 13:29:15.748757+00
6585f7ab-ceed-4b07-bcd6-332a6e67ba6b;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;solved_problem;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:16.009911+00;2026-05-18 13:29:16.009911+00
c807ef11-e167-497a-8633-e8a5ff032109;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:29:16.245515+00;2026-05-18 13:29:16.245515+00
24039f7f-86f1-4e0d-b45b-4deae3be115d;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:16.506505+00;2026-05-18 13:29:16.506505+00
35da03b9-adef-48ba-906d-2bafac76abba;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;solved_problem;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:16.740682+00;2026-05-18 13:29:16.740682+00
a801540c-3cdf-42ac-ae5c-47f0436d26e5;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;quiz_attempt;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:17.009385+00;2026-05-18 13:29:17.009385+00
0b5ed81d-22f8-47de-a05c-a3cc234377dd;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:17.250489+00;2026-05-18 13:29:17.250489+00
5347dc70-af77-471a-be35-364e2b22a67a;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:17.513404+00;2026-05-18 13:29:17.513404+00
816fe656-14c2-4f61-ab96-8c6f499d1108;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;login;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:17.751756+00;2026-05-18 13:29:17.751756+00
03f9de60-f53c-4ce2-8112-769086e9c355;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;created_note;"{""ts"":""2026-04-30T13:28:33.285Z""}";2026-05-18 13:29:18.017089+00;2026-05-18 13:29:18.017089+00
2da53f2a-87df-4284-ab0a-edee8ffefe24;dc13b335-897e-4b6f-9d25-57096521ee41;a1f1d9ff-999a-47c6-b30f-25997b453837;solved_problem;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:18.256105+00;2026-05-18 13:29:18.256105+00
e762ca94-d034-40b8-abba-b21be69ad788;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;ai_query;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:18.518972+00;2026-05-18 13:29:18.518972+00
aa5d098c-e2d6-477a-b46c-07e7f6092085;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;quiz_attempt;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:18.753284+00;2026-05-18 13:29:18.753284+00
68c41f40-7c01-4dd7-97d9-f07ec82430bf;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;solved_problem;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:19.01801+00;2026-05-18 13:29:19.01801+00
e248f3d4-8ab0-48aa-bbf5-be1e94fbc0ac;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;login;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:19.258095+00;2026-05-18 13:29:19.258095+00
115a5b36-41e2-40f9-9b58-68db0ff5a285;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;created_note;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:19.522733+00;2026-05-18 13:29:19.522733+00
ac12f125-561d-46a5-b76e-5315a532f212;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;login;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:19.7561+00;2026-05-18 13:29:19.7561+00
3182c44c-295a-4eec-a54d-95509cda887c;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;code_run;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:20.015484+00;2026-05-18 13:29:20.015484+00
46e401c4-2cc6-469b-a5f9-396ffd14dcb7;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;quiz_attempt;"{""ts"":""2026-04-24T13:28:33.285Z""}";2026-05-18 13:29:20.256729+00;2026-05-18 13:29:20.256729+00
efc7ce17-9bce-4b16-aae9-e7f6db631503;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;solved_problem;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:20.517793+00;2026-05-18 13:29:20.517793+00
